"Date","Price","Open","High","Low","Vol.","Change %"
"07/25/2019","305.880","306.380","307.250","306.380","","0.00%"
"07/24/2019","305.880","306.400","307.200","306.380","","-0.01%"
"07/23/2019","305.900","306.450","307.250","306.400","","-0.02%"
"07/22/2019","305.950","306.700","306.700","306.450","","0.00%"
"07/19/2019","305.950","306.450","307.200","306.450","","0.00%"
"07/18/2019","305.950","306.400","307.200","306.400","","0.02%"
"07/17/2019","305.900","306.450","306.700","306.400","","-0.02%"
"07/16/2019","305.950","306.500","306.750","306.450","","-0.02%"
"07/15/2019","306.000","306.700","307.250","306.400","","0.00%"
"07/12/2019","306.000","306.500","307.250","306.475","","0.00%"
"07/11/2019","306.000","306.500","306.750","306.475","","0.00%"
"07/10/2019","306.000","306.500","307.250","306.475","","0.00%"
"07/09/2019","306.000","306.700","307.200","306.450","","0.02%"
"07/08/2019","305.950","306.450","307.250","306.400","","0.00%"
"07/05/2019","305.950","306.450","307.200","306.400","","0.00%"
"07/04/2019","305.950","306.700","307.200","306.400","","0.00%"
"07/03/2019","305.950","306.450","307.200","306.400","","0.00%"
"07/02/2019","305.950","306.400","307.200","306.400","","0.02%"
"07/01/2019","305.900","306.400","307.200","306.380","","0.00%"
"06/28/2019","305.900","306.400","307.150","306.400","","0.00%"
"06/27/2019","305.900","306.400","307.200","306.400","","0.00%"
"06/26/2019","305.900","306.380","307.200","306.380","","0.01%"
"06/25/2019","305.880","306.400","307.150","306.380","","-0.01%"
"06/24/2019","305.900","306.420","307.150","306.400","","-0.01%"
"06/21/2019","305.920","306.700","307.200","306.400","","0.01%"
"06/20/2019","305.900","306.450","307.200","306.350","","-0.02%"
"06/19/2019","305.950","306.450","307.200","306.400","","0.00%"
"06/18/2019","305.950","306.500","307.200","306.450","","-0.02%"
"06/17/2019","306.000","306.500","307.200","306.475","","0.00%"
"06/14/2019","306.000","306.500","307.250","306.375","","0.00%"
"06/13/2019","306.000","306.700","307.250","306.475","","0.00%"
"06/12/2019","306.000","306.500","306.725","306.450","","-0.33%"
"06/11/2019","307.000","306.400","307.250","306.400","","0.36%"
"06/10/2019","305.900","306.450","307.200","306.350","","-0.02%"
"06/07/2019","305.950","306.400","307.200","306.400","","0.02%"
"06/06/2019","305.900","306.450","307.200","306.400","","-0.02%"
"06/05/2019","305.950","306.450","306.700","306.450","","0.00%"
"06/04/2019","305.950","306.420","306.700","306.420","","0.01%"
"06/03/2019","305.920","306.400","307.200","306.350","","0.01%"
"05/31/2019","305.900","306.450","307.200","306.400","","-0.02%"
"05/30/2019","305.950","306.450","306.700","306.400","","0.00%"
"05/29/2019","305.950","306.420","306.700","306.420","","0.01%"
"05/28/2019","305.920","306.400","307.200","306.350","","0.01%"
"05/27/2019","305.900","306.400","306.700","306.400","","0.00%"
"05/24/2019","305.900","306.400","306.700","306.400","","0.00%"
"05/23/2019","305.900","306.700","306.700","306.380","","0.01%"
"05/22/2019","305.880","306.400","306.700","306.380","","-0.01%"
"05/21/2019","305.900","306.450","306.700","306.400","","-0.02%"
"05/20/2019","305.950","306.700","306.700","306.400","","0.00%"
"05/17/2019","305.950","306.450","306.700","306.400","","0.00%"
"05/16/2019","305.950","306.700","307.250","306.400","","0.00%"
"05/15/2019","305.950","306.450","306.700","306.380","","0.00%"
"05/14/2019","305.950","306.500","306.725","306.340","","-0.02%"
"05/13/2019","306.000","306.380","307.250","306.380","","0.00%"
"05/10/2019","306.000","306.500","306.750","306.380","","0.00%"
"05/09/2019","306.000","306.500","306.750","306.380","","0.00%"
"05/08/2019","306.000","306.500","306.750","306.340","","0.00%"
"05/07/2019","306.000","306.450","314.750","306.340","","0.02%"
"05/06/2019","305.950","306.450","314.750","306.340","","0.00%"
"05/03/2019","305.950","306.400","314.750","306.340","","0.02%"
"05/02/2019","305.900","306.420","314.750","306.380","","-0.01%"
"05/01/2019","305.920","306.450","306.450","306.380","","-0.01%"
"04/30/2019","305.950","306.380","314.750","306.340","","0.02%"
"04/29/2019","305.880","306.380","314.750","306.340","","0.00%"
"04/26/2019","305.880","306.380","314.750","306.340","","0.00%"
"04/25/2019","305.880","306.400","314.750","306.340","","-0.01%"
"04/24/2019","305.900","306.450","314.750","306.350","","-0.02%"
"04/23/2019","305.950","306.400","314.750","306.350","","0.02%"
"04/22/2019","305.900","306.450","306.450","306.400","","-0.02%"
"04/19/2019","305.950","306.400","306.450","306.400","","0.02%"
"04/18/2019","305.900","306.400","314.750","306.350","","0.00%"
"04/17/2019","305.900","306.400","314.750","306.350","","0.00%"
"04/16/2019","305.900","306.500","314.750","306.350","","-0.03%"
"04/15/2019","306.000","306.500","314.750","306.400","","0.00%"
"04/12/2019","306.000","306.500","314.750","305.000","","0.00%"
"04/11/2019","306.000","306.500","314.750","305.600","","0.00%"
"04/10/2019","306.000","306.500","314.750","306.400","","0.00%"
"04/09/2019","306.000","306.500","314.750","306.400","","0.00%"
"04/08/2019","306.000","306.500","314.750","306.400","","0.00%"
"04/05/2019","306.000","306.500","314.750","306.380","","0.00%"
"04/04/2019","306.000","306.500","314.750","306.340","","0.00%"
"04/03/2019","306.000","306.450","306.650","304.250","","0.02%"
"04/02/2019","305.950","306.450","314.750","306.380","","0.00%"
"04/01/2019","305.950","306.400","314.750","306.340","","0.02%"
"03/29/2019","305.900","306.450","314.750","306.380","","-0.02%"
"03/28/2019","305.950","306.450","314.750","306.380","","0.00%"
"03/27/2019","305.950","306.420","314.750","306.340","","0.01%"
"03/26/2019","305.920","306.380","314.750","306.380","","0.01%"
"03/25/2019","305.880","306.400","314.750","306.380","","-0.01%"
"03/22/2019","305.900","306.400","306.420","306.380","","0.00%"
"03/21/2019","305.900","306.400","314.750","306.340","","0.00%"
"03/20/2019","305.900","306.450","306.625","306.340","","-0.02%"
"03/19/2019","305.950","306.450","314.750","306.340","","0.00%"
"03/18/2019","305.950","306.450","314.750","306.380","","0.00%"
"03/15/2019","305.950","306.420","314.750","306.380","","0.01%"
"03/14/2019","305.920","306.450","314.750","306.380","","-0.01%"
"03/13/2019","305.950","306.450","314.750","306.380","","0.00%"
"03/12/2019","305.950","306.400","314.750","306.380","","0.02%"
"03/11/2019","305.900","306.400","314.750","306.400","","0.00%"
"03/08/2019","305.900","314.750","314.750","306.340","","0.01%"
"03/07/2019","305.880","306.380","314.750","306.380","","0.00%"
"03/06/2019","305.880","306.380","314.750","306.340","","0.00%"
"03/05/2019","305.880","314.750","314.750","306.300","","0.03%"
"03/04/2019","305.800","306.300","314.750","306.300","","0.00%"
"03/01/2019","305.800","314.750","314.750","306.300","","-0.01%"
"02/28/2019","305.820","306.300","314.750","306.300","","0.01%"
"02/27/2019","305.800","314.750","314.750","306.300","","0.00%"
"02/26/2019","305.800","306.300","314.750","306.200","","0.00%"
"02/25/2019","305.800","306.300","314.750","306.200","","0.00%"
"02/22/2019","305.800","306.300","314.750","306.200","","0.00%"
"02/21/2019","305.800","306.280","314.750","306.200","","0.01%"
"02/20/2019","305.780","306.280","314.750","306.200","","0.00%"
"02/19/2019","305.780","306.200","314.750","306.180","","0.03%"
"02/18/2019","305.700","306.250","314.750","306.180","","-0.02%"
"02/15/2019","305.750","306.180","307.000","306.180","","0.02%"
"02/14/2019","305.700","306.250","307.000","306.180","","-0.02%"
"02/13/2019","305.750","306.180","314.750","306.180","","0.02%"
"02/12/2019","305.680","306.200","314.750","306.180","","-0.01%"
"02/11/2019","305.700","306.200","314.750","306.200","","0.00%"
"02/08/2019","305.700","306.250","314.750","306.200","","-0.02%"
"02/07/2019","305.750","306.200","314.750","306.150","","0.02%"
"02/06/2019","305.700","306.280","314.750","306.200","","-0.03%"
"02/05/2019","305.780","307.200","314.750","305.550","","-0.30%"
"02/04/2019","306.700","307.200","307.280","306.550","","0.00%"
"02/01/2019","306.700","307.250","307.300","306.550","","-0.02%"
"01/31/2019","306.750","307.280","307.290","306.550","","0.02%"
"01/30/2019","306.700","307.200","307.280","304.750","","0.00%"
"01/29/2019","306.700","307.300","314.750","304.750","","-0.03%"
"01/28/2019","306.780","307.280","314.750","306.550","","0.00%"
"01/25/2019","306.780","307.300","314.750","306.550","","-0.01%"
"01/24/2019","306.800","307.280","314.750","306.250","","0.01%"
"01/23/2019","306.780","307.300","307.380","304.750","","-0.01%"
"01/22/2019","306.800","307.350","307.380","306.550","","-0.02%"
"01/21/2019","306.850","307.380","307.380","306.600","","0.02%"
"01/18/2019","306.800","307.350","307.380","306.600","","-0.02%"
"01/17/2019","306.850","307.350","307.450","304.750","","0.00%"
"01/16/2019","306.850","307.380","307.390","307.075","","0.02%"
"01/15/2019","306.800","307.300","307.440","307.150","","0.00%"
"01/14/2019","306.800","307.380","307.450","307.150","","-0.03%"
"01/11/2019","306.880","307.380","307.450","307.140","","0.00%"
"01/10/2019","306.880","307.380","307.450","304.750","","0.00%"
"01/09/2019","306.880","307.380","307.450","307.190","","0.00%"
"01/08/2019","306.880","307.400","307.475","306.250","","-0.01%"
"01/07/2019","306.900","307.400","307.475","307.200","","0.00%"
"01/04/2019","306.900","307.480","307.490","307.200","","-0.03%"
"01/03/2019","306.980","307.500","307.500","306.250","","-0.01%"
"01/02/2019","307.000","307.500","307.500","304.750","","0.00%"
"01/01/2019","307.000","306.850","307.500","306.850","","0.00%"
"12/31/2018","307.000","307.500","307.500","304.750","","0.00%"
"12/28/2018","307.000","306.850","307.500","306.850","","0.03%"
"12/27/2018","306.920","306.850","307.450","304.750","","0.33%"
"12/26/2018","305.920","306.850","306.850","306.400","","-0.01%"
"12/25/2018","305.950","306.450","306.850","306.450","","0.00%"
"12/24/2018","305.950","306.450","306.850","306.450","","0.00%"
"12/21/2018","305.950","306.450","306.850","306.400","","0.00%"
"12/20/2018","305.950","307.100","307.100","306.400","","0.00%"
"12/19/2018","305.950","306.450","307.100","306.450","","0.00%"
"12/18/2018","305.950","306.380","307.100","306.380","","0.02%"
"12/17/2018","305.880","306.380","307.100","306.380","","0.00%"
"12/14/2018","305.880","307.100","307.150","306.380","","0.00%"
"12/13/2018","305.880","307.100","307.150","306.350","","-0.01%"
"12/12/2018","305.900","306.380","307.150","306.380","","0.01%"
"12/11/2018","305.880","306.300","307.100","306.300","","0.03%"
"12/10/2018","305.800","306.300","307.100","306.250","","0.00%"
"12/07/2018","305.800","306.300","307.100","306.300","","0.00%"
"12/06/2018","305.800","306.320","307.100","304.750","","-0.01%"
"12/05/2018","305.820","306.300","307.050","306.280","","0.01%"
"12/04/2018","305.800","306.300","307.050","306.280","","0.00%"
"12/03/2018","305.800","306.280","307.050","306.140","","0.01%"
"11/30/2018","305.780","306.280","307.050","304.750","","0.00%"
"11/29/2018","305.780","306.300","307.050","306.200","","-0.01%"
"11/28/2018","305.800","306.300","314.750","306.200","","0.00%"
"11/27/2018","305.800","306.250","314.750","306.200","","0.02%"
"11/26/2018","305.750","306.200","314.750","306.100","","0.02%"
"11/23/2018","305.700","306.200","306.850","304.750","","0.00%"
"11/22/2018","305.700","306.200","306.850","306.200","","0.00%"
"11/21/2018","305.700","306.250","314.750","306.200","","-0.02%"
"11/20/2018","305.750","306.180","306.250","306.180","","0.02%"
"11/19/2018","305.680","306.200","314.750","306.180","","-0.01%"
"11/16/2018","305.700","306.180","314.750","306.180","","0.01%"
"11/15/2018","305.680","306.180","306.850","306.115","","0.00%"
"11/14/2018","305.680","306.180","306.900","306.100","","0.00%"
"11/13/2018","305.680","306.100","314.750","306.100","","0.03%"
"11/12/2018","305.600","306.100","306.900","306.100","","0.00%"
"11/09/2018","305.600","306.100","306.900","304.750","","0.00%"
"11/08/2018","305.600","306.100","306.900","306.100","","0.00%"
"11/07/2018","305.600","306.100","314.750","306.100","","0.00%"
"11/06/2018","305.600","306.080","306.900","306.050","","0.01%"
"11/05/2018","305.580","306.050","314.750","306.050","","0.01%"
"11/02/2018","305.550","306.080","314.750","305.750","","-0.01%"
"11/01/2018","305.580","306.050","314.750","304.750","","0.01%"
"10/31/2018","305.550","306.100","314.750","304.750","","-0.02%"
"10/30/2018","305.600","306.000","306.850","304.750","","0.03%"
"10/29/2018","305.500","306.000","306.800","304.750","","0.00%"
"10/26/2018","305.500","306.040","306.800","306.000","","-0.01%"
"10/25/2018","305.540","306.000","306.750","306.000","","0.01%"
"10/24/2018","305.500","306.000","306.650","305.450","","0.00%"
"10/23/2018","305.500","305.980","306.750","305.980","","0.01%"
"10/22/2018","305.480","305.980","306.750","305.980","","0.00%"
"10/19/2018","305.480","305.950","314.750","304.750","","0.01%"
"10/18/2018","305.450","305.950","306.750","305.950","","0.00%"
"10/17/2018","305.450","306.000","314.750","305.950","","-0.02%"
"10/16/2018","305.500","304.900","314.750","304.700","","0.36%"
"10/15/2018","304.400","304.900","314.750","304.900","","0.00%"
"10/12/2018","304.400","304.900","314.750","304.700","","0.00%"
"10/11/2018","304.400","304.950","306.700","304.900","","-0.02%"
"10/10/2018","304.450","305.900","314.750","304.950","","-0.31%"
"10/09/2018","305.400","305.900","314.750","305.700","","0.00%"
"10/08/2018","305.400","305.850","305.950","304.750","","0.02%"
"10/05/2018","305.350","305.900","306.600","304.750","","-0.02%"
"10/04/2018","305.400","305.880","306.600","304.750","","0.01%"
"10/03/2018","305.380","305.800","314.750","304.750","","0.03%"
"10/02/2018","305.300","305.800","306.600","305.650","","0.00%"
"10/01/2018","305.300","305.750","306.850","305.650","","-0.34%"
"09/28/2018","306.350","305.800","306.850","304.750","","0.34%"
"09/27/2018","305.300","305.800","314.750","305.650","","0.00%"
"09/26/2018","305.300","305.800","314.750","304.750","","0.00%"
"09/25/2018","305.300","305.780","306.100","305.625","","0.01%"
"09/24/2018","305.280","305.780","306.550","305.640","","0.00%"
"09/21/2018","305.280","305.780","306.550","304.750","","0.00%"
"09/20/2018","305.280","305.780","306.550","305.725","","0.00%"
"09/19/2018","305.280","305.750","314.750","305.700","","0.01%"
"09/18/2018","305.250","305.950","314.750","304.750","","0.02%"
"09/17/2018","305.200","304.720","306.550","304.720","","-0.01%"
"09/14/2018","305.220","304.720","314.750","304.610","","0.01%"
"09/13/2018","305.200","304.700","314.750","304.600","","0.33%"
"09/12/2018","304.200","304.720","306.500","304.600","","-0.01%"
"09/11/2018","304.220","305.700","314.750","304.700","","-0.32%"
"09/10/2018","305.200","305.680","305.990","305.575","","0.01%"
"09/07/2018","305.180","305.680","314.750","304.750","","0.00%"
"09/06/2018","305.180","305.700","306.400","305.650","","-0.01%"
"09/05/2018","305.200","305.650","314.750","305.600","","0.02%"
"09/04/2018","305.150","305.650","314.750","305.600","","0.00%"
"09/03/2018","305.150","305.650","314.750","305.650","","0.00%"
"08/31/2018","305.150","305.650","306.400","305.575","","0.00%"
"08/30/2018","305.150","305.650","306.300","305.580","","0.00%"
"08/29/2018","305.150","305.600","306.400","304.750","","0.02%"
"08/28/2018","305.100","305.650","306.300","305.540","","0.01%"
"08/27/2018","305.080","305.600","306.300","305.550","","-0.01%"
"08/24/2018","305.100","305.600","314.750","305.600","","0.00%"
"08/23/2018","305.100","305.600","314.750","304.750","","0.00%"
"08/22/2018","305.100","305.480","305.600","305.480","","0.00%"
"08/21/2018","305.100","305.600","305.600","305.480","","0.00%"
"08/20/2018","305.100","305.600","314.750","304.750","","0.00%"
"08/17/2018","305.100","305.520","314.750","305.480","","0.03%"
"08/16/2018","305.020","305.500","314.750","304.750","","0.01%"
"08/15/2018","305.000","305.550","314.750","304.750","","-0.02%"
"08/14/2018","305.050","305.450","314.750","305.450","","0.03%"
"08/13/2018","304.950","305.500","314.750","304.750","","-0.02%"
"08/10/2018","305.000","305.480","314.750","304.750","","0.01%"
"08/09/2018","304.980","305.500","314.750","305.480","","-0.01%"
"08/08/2018","305.000","305.500","315.250","305.250","","0.00%"
"08/07/2018","305.000","305.450","314.750","305.450","","0.02%"
"08/06/2018","304.950","305.420","314.750","305.420","","0.01%"
"08/03/2018","304.920","305.450","314.750","305.400","","-0.01%"
"08/02/2018","304.950","305.320","314.750","305.320","","0.04%"
"08/01/2018","304.820","305.380","314.750","305.320","","-0.02%"
"07/31/2018","304.880","305.380","314.750","304.750","","0.00%"
"07/30/2018","304.880","305.380","314.750","304.750","","0.00%"
"07/27/2018","304.880","305.380","314.750","304.750","","0.00%"
"07/26/2018","304.880","305.380","314.750","305.190","","0.00%"
"07/25/2018","304.880","305.300","314.750","305.150","","-3.06%"
"07/24/2018","314.500","305.300","314.750","305.300","","3.18%"
"07/23/2018","304.800","305.350","314.750","305.300","","-0.02%"
"07/20/2018","304.850","305.320","314.750","305.310","","0.01%"
"07/19/2018","304.820","305.550","314.750","305.280","","0.01%"
"07/18/2018","304.780","305.280","314.750","305.280","","0.00%"
"07/17/2018","304.780","305.280","314.750","305.240","","0.00%"
"07/16/2018","304.780","305.950","314.750","305.280","","0.00%"
"07/13/2018","304.780","305.200","306.050","305.175","","0.03%"
"07/12/2018","304.700","305.200","306.000","305.200","","-0.34%"
"07/11/2018","305.750","305.750","306.000","305.750","","0.18%"
"07/10/2018","305.200","314.750","314.750","305.450","","-0.16%"
"07/09/2018","305.700","314.750","314.750","305.250","","-2.80%"
"07/06/2018","314.500","314.750","314.750","314.750","","3.05%"
"07/05/2018","305.200","314.750","314.750","305.450","","0.00%"
"07/04/2018","305.200","315.250","315.250","305.450","","0.00%"
"07/03/2018","305.200","314.750","314.750","305.450","","-0.02%"
"07/02/2018","305.250","314.750","315.250","305.500","","0.00%"
"06/29/2018","305.250","305.950","314.750","305.500","","0.00%"
"06/28/2018","305.250","305.950","314.750","305.500","","-0.08%"
"06/27/2018","305.500","305.950","314.750","305.550","","0.07%"
"06/26/2018","305.300","305.950","315.250","305.550","","-2.93%"
"06/25/2018","314.500","314.750","314.750","305.950","","0.00%"
"06/22/2018","314.500","305.950","314.750","305.950","","0.00%"
"06/21/2018","314.500","305.950","315.250","305.950","","0.00%"
"06/20/2018","314.500","305.950","314.750","305.950","","2.88%"
"06/19/2018","305.700","314.750","314.750","305.950","","-2.95%"
"06/18/2018","315.000","315.000","315.000","315.000","","0.00%"
"06/15/2018","315.000","315.000","315.000","315.000","","0.00%"
"06/14/2018","315.000","314.750","315.250","305.700","","2.96%"
"06/13/2018","305.950","305.950","306.200","305.950","","-2.87%"
"06/12/2018","315.000","314.750","315.250","314.750","","3.04%"
"06/11/2018","305.700","314.750","315.250","305.750","","0.08%"
"06/08/2018","305.450","306.200","315.250","305.700","","-0.16%"
"06/07/2018","305.950","314.750","314.750","305.750","","0.08%"
"06/06/2018","305.700","314.750","314.750","305.700","","0.07%"
"06/05/2018","305.500","315.250","315.250","305.750","","0.00%"
"06/04/2018","305.500","314.750","314.750","305.700","","0.00%"
"06/01/2018","305.500","306.200","315.250","305.750","","-0.07%"
"05/31/2018","305.700","314.750","314.750","305.950","","-2.80%"
"05/30/2018","314.500","314.750","314.750","306.150","","2.98%"
"05/29/2018","305.400","305.400","305.400","305.400","","0.00%"
"05/28/2018","305.400","305.950","315.250","305.650","","0.00%"
"05/25/2018","305.400","314.750","314.750","305.650","","-3.05%"
"05/24/2018","315.000","315.250","315.250","305.950","","3.14%"
"05/23/2018","305.400","315.250","315.250","305.600","","0.02%"
"05/22/2018","305.350","314.750","315.250","305.600","","0.00%"
"05/21/2018","305.350","314.750","314.750","305.600","","0.00%"
"05/18/2018","305.350","314.750","315.250","305.550","","-2.75%"
"05/17/2018","314.000","314.750","314.750","306.050","","2.83%"
"05/16/2018","305.350","314.750","314.750","305.600","","0.02%"
"05/15/2018","305.300","314.250","314.750","305.550","","0.00%"
"05/14/2018","305.300","314.750","314.750","305.500","","-0.15%"
"05/11/2018","305.750","314.750","314.750","305.850","","0.16%"
"05/10/2018","305.250","314.750","314.750","305.500","","0.00%"
"05/09/2018","305.250","315.250","315.250","305.450","","0.00%"
"05/08/2018","305.250","314.750","315.250","305.500","","0.00%"
"05/07/2018","305.250","314.750","314.750","305.450","","0.02%"
"05/04/2018","305.200","314.750","314.750","305.450","","0.00%"
"05/03/2018","305.200","314.750","314.750","305.450","","0.00%"
"05/02/2018","305.200","305.850","314.750","305.450","","0.00%"
"05/01/2018","305.200","305.200","305.200","305.200","","0.00%"
"04/30/2018","305.200","314.750","314.750","305.450","","0.02%"
"04/27/2018","305.150","314.750","314.750","305.400","","0.00%"
"04/26/2018","305.150","314.750","314.750","305.400","","0.00%"
"04/25/2018","305.150","314.750","314.750","305.400","","0.00%"
"04/24/2018","305.150","305.900","315.000","305.350","","-0.15%"
"04/23/2018","305.600","305.850","305.850","305.850","","0.16%"
"04/20/2018","305.100","314.750","314.750","305.350","","0.00%"
"04/19/2018","305.100","314.750","314.750","305.350","","0.00%"
"04/18/2018","305.100","305.850","314.750","305.350","","0.00%"
"04/17/2018","305.100","305.850","315.250","305.350","","0.00%"
"04/16/2018","305.100","314.750","314.750","305.300","","0.02%"
"04/13/2018","305.050","314.750","315.000","305.300","","0.00%"
"04/12/2018","305.050","315.250","315.250","305.300","","0.00%"
"04/11/2018","305.050","314.750","314.750","305.300","","-0.02%"
"04/10/2018","305.100","314.750","314.750","305.350","","0.00%"
"04/09/2018","305.100","305.850","315.250","305.350","","0.00%"
"04/06/2018","305.100","314.750","314.750","305.350","","0.00%"
"04/05/2018","305.100","314.750","315.250","305.350","","0.00%"
"04/04/2018","305.100","314.750","314.750","305.350","","-0.02%"
"04/03/2018","305.150","315.050","315.250","305.400","","0.00%"
"04/02/2018","305.150","305.150","305.150","305.150","","0.00%"
"03/30/2018","305.150","305.150","305.150","305.150","","0.00%"
"03/29/2018","305.150","315.050","315.050","305.400","","0.00%"
"03/28/2018","305.150","306.100","314.750","305.400","","0.00%"
"03/27/2018","305.150","306.100","315.250","305.400","","0.00%"
"03/26/2018","305.150","314.750","315.250","305.400","","-0.02%"
"03/23/2018","305.200","306.000","315.000","305.450","","-2.96%"
"03/22/2018","314.500","314.750","314.750","306.000","","2.86%"
"03/21/2018","305.750","306.100","306.100","306.000","","0.18%"
"03/20/2018","305.200","314.750","314.750","305.450","","-0.18%"
"03/19/2018","305.750","315.050","315.050","305.500","","-0.02%"
"03/16/2018","305.800","314.750","315.050","305.500","","0.02%"
"03/15/2018","305.750","314.750","314.750","305.450","","-2.78%"
"03/14/2018","314.500","314.750","315.250","305.500","","-0.10%"
"03/13/2018","314.800","315.250","315.250","306.000","","0.00%"
"03/12/2018","314.800","315.000","315.050","305.500","","3.11%"
"03/09/2018","305.300","306.100","315.250","305.550","","-0.18%"
"03/08/2018","305.850","306.100","314.750","305.550","","0.18%"
"03/07/2018","305.300","315.250","315.250","305.550","","-0.18%"
"03/06/2018","305.850","306.000","321.000","306.000","","-2.90%"
"03/05/2018","315.000","315.000","315.250","305.450","","3.16%"
"03/02/2018","305.350","306.150","315.250","305.600","","0.00%"
"03/01/2018","305.350","314.750","315.250","305.150","","-0.02%"
"02/28/2018","305.400","306.200","306.200","305.650","","0.00%"
"02/27/2018","305.400","315.250","315.250","305.650","","-2.89%"
"02/26/2018","314.500","314.750","314.750","305.700","","2.96%"
"02/23/2018","305.450","315.250","315.250","305.700","","-0.02%"
"02/22/2018","305.500","314.750","315.250","305.750","","-0.16%"
"02/21/2018","306.000","306.250","306.400","305.750","","0.16%"
"02/20/2018","305.500","314.750","314.750","305.750","","0.00%"
"02/19/2018","305.500","314.750","314.750","305.700","","0.02%"
"02/16/2018","305.450","314.750","314.750","305.700","","0.00%"
"02/15/2018","305.450","306.000","314.750","305.700","","0.02%"
"02/14/2018","305.400","314.750","314.750","305.250","","0.00%"
"02/13/2018","305.400","314.750","314.750","305.650","","-0.15%"
"02/12/2018","305.850","314.750","314.750","305.500","","0.16%"
"02/09/2018","305.350","314.750","315.000","305.600","","-0.16%"
"02/08/2018","305.850","314.750","314.750","305.550","","0.16%"
"02/07/2018","305.350","314.750","314.750","305.450","","0.02%"
"02/06/2018","305.300","306.000","314.750","305.550","","0.00%"
"02/05/2018","305.300","314.750","314.750","305.550","","0.02%"
"02/02/2018","305.250","306.000","307.050","305.500","","-3.10%"
"02/01/2018","315.000","314.750","315.250","305.500","","3.21%"
"01/31/2018","305.200","306.000","315.250","305.450","","0.00%"
"01/30/2018","305.200","306.000","306.025","305.450","","0.00%"
"01/29/2018","305.200","306.050","315.250","305.400","","-3.11%"
"01/26/2018","315.000","315.250","315.250","314.750","","3.23%"
"01/25/2018","305.150","315.250","315.250","305.400","","0.02%"
"01/24/2018","305.100","315.250","315.250","305.350","","-0.02%"
"01/23/2018","305.150","306.000","306.000","305.400","","0.00%"
"01/22/2018","305.150","315.250","315.250","305.400","","-0.02%"
"01/19/2018","305.200","306.000","306.000","305.450","","0.00%"
"01/18/2018","305.200","315.250","315.250","305.250","","-0.02%"
"01/17/2018","305.250","315.250","315.250","305.500","","0.00%"
"01/16/2018","305.250","306.050","315.250","305.500","","-0.02%"
"01/15/2018","305.300","314.750","315.250","305.550","","0.00%"
"01/12/2018","305.300","314.750","315.250","305.550","","0.00%"
"01/11/2018","305.300","306.600","306.600","305.550","","-3.08%"
"01/10/2018","315.000","314.750","315.250","305.600","","3.14%"
"01/09/2018","305.400","315.250","315.250","305.650","","0.00%"
"01/08/2018","305.400","314.750","315.250","305.650","","-0.02%"
"01/05/2018","305.450","314.750","315.250","305.700","","0.00%"
"01/04/2018","305.450","305.750","315.250","305.700","","0.00%"
"01/03/2018","305.450","314.750","315.250","305.700","","-0.02%"
"01/02/2018","305.500","314.750","314.750","305.600","","-0.28%"
"01/01/2018","306.350","306.350","306.350","306.350","","0.00%"
"12/29/2017","306.350","306.650","306.650","306.600","","0.00%"
"12/28/2017","306.350","314.750","314.750","306.600","","-0.02%"
"12/27/2017","306.400","314.750","314.750","306.250","","0.13%"
"12/26/2017","306.000","306.000","306.000","306.000","","0.00%"
"12/25/2017","306.000","306.000","306.000","306.000","","0.00%"
"12/22/2017","306.000","314.750","314.750","306.250","","0.00%"
"12/21/2017","306.000","306.600","314.750","306.250","","-0.11%"
"12/20/2017","306.350","306.600","306.600","306.600","","0.00%"
"12/19/2017","306.350","314.750","315.250","306.600","","0.03%"
"12/18/2017","306.250","314.750","314.750","306.200","","-2.62%"
"12/15/2017","314.500","314.750","314.750","306.250","","2.78%"
"12/14/2017","306.000","314.750","314.750","306.250","","-0.10%"
"12/13/2017","306.300","314.750","314.750","306.250","","-2.61%"
"12/12/2017","314.500","314.750","314.750","305.750","","0.00%"
"12/11/2017","314.500","314.750","314.750","305.750","","2.64%"
"12/08/2017","306.400","314.750","314.750","305.750","","-0.02%"
"12/07/2017","306.450","314.750","314.750","306.600","","0.15%"
"12/06/2017","306.000","314.750","314.750","305.750","","-0.11%"
"12/05/2017","306.350","314.750","314.750","305.750","","-0.05%"
"12/04/2017","306.500","314.750","315.250","305.500","","0.33%"
"12/01/2017","305.500","305.500","305.500","305.500","","0.00%"
"11/30/2017","305.500","315.250","320.250","305.500","","0.08%"
"11/29/2017","305.250","314.750","315.250","305.500","","-0.02%"
"11/28/2017","305.300","306.250","306.250","305.550","","0.00%"
"11/27/2017","305.300","306.250","314.750","305.550","","-0.23%"
"11/24/2017","306.000","306.250","306.250","306.250","","0.00%"
"11/23/2017","306.000","314.750","314.750","306.250","","0.00%"
"11/22/2017","306.000","314.750","314.750","306.250","","0.20%"
"11/21/2017","305.400","306.250","306.250","305.650","","-0.18%"
"11/20/2017","305.950","306.250","314.750","306.100","","0.16%"
"11/17/2017","305.450","314.750","315.250","305.700","","-0.18%"
"11/16/2017","306.000","314.750","315.250","306.050","","0.16%"
"11/15/2017","305.500","315.250","315.250","305.750","","0.00%"
"11/14/2017","305.500","315.250","315.250","305.750","","0.00%"
"11/13/2017","305.500","314.750","315.250","305.700","","-2.86%"
"11/10/2017","314.500","315.250","315.250","306.050","","2.96%"
"11/09/2017","305.450","315.250","315.250","305.700","","0.00%"
